 1265 ; Знак. IX съезд травматологов ортопедов Украины 1983 ;  ;  ; Al ; VF-XF ; 40 ; крлкв ; 134 
 1266 ; Знак. Гостиница Южная ;  ;  ; Al ; XF ; 17 ; жених ; 90 
 1267 ; Знак. Гостиница Ленинград ; ЛМД ;  ; Al ; AU ; 32 ; жених ; 143 
 1268 ; Знак. Санкт-Петербург 2004 ;  ;  ; Ж/м ; XF ; 14 ; Эрнан Кортес ; 50 
 1269 ; Знак. Октябренок ;  ;  ; Пластик ; XF ; 13 ; ландыш ; 152 
 1270 ; Знак. ЛХФ ;  ;  ; Al ; AU ; 13 ; С улыбкой по жизни ; 55 
 1271 ; Знак. Участнику уборки урожая на целине ЦК ВЛКСМ 1957 ;  ;  ; Ж/м ; VF-XF ; 32 ; Shundr ; 260 
 1272 ; Знак. Москва ;  ;  ; Ж/м ; XF ; 22 ; varelgi ; 76 
 1273 ; Знак. СССР VIII 1962 ;  ;  ; Al ; AU ; 32 ; bsi-pg ; 110 
 1274 ; Знак. Медицина, Москва 1990 ; ММД ;  ; Al ; XF ; 37 ; крлкв ; 184 
 1275 ; Знак. В память 200-летия Ставрополя 1977 ; ЛМД ;  ; Al ; XF ; 23 ; С улыбкой по жизни ; 222 
 1276 ; Знак. Трудовым успехам слава 1962 ; ЛМД ;  ; Al ; XF ; 18 ; Robin - Bobin ; 300 
 1277 ; Знак. Олимпиада 1960. Афганистан ;  ;  ; Б/м ; XF+ ; 30 ; EDG ; 2001 
 1278 ; Знак. 1870-1970. 100 лет со дня рождения Ленина ;  ;  ; Al ; VF-XF ; 27 ; С улыбкой по жизни ; 55 
 1279 ; Знак. ЦМВС СССР 1919-1989. 70 лет ;  ;  ; Al ; XF ; 15 ; жених ; 42 
 1280 ; Знак. Мемориал Г.Н. Вьюнова ;  ;  ; Ж/м ; XF ; 42 ; Antoschka ; 130 
 1281 ; Знак. Севзапдорстрой 1945-1970 ;  ;  ; Al ; XF+ ; 19 ; goscha ; 29 
 1282 ; Знак. Строитель Заполярья. Воркута 1967 ;  ;  ; Al ; XF+ ; 29 ; goscha ; 50 
 1283 ; Знак. Отличник уборки урожая Каз. ССР. 1966 ;  ;  ; Al ; XF ; 53 ; жених ; 185 
 1284 ; Знак. XXV лет. Школа 135 ;  ;  ; Al ; XF+ ; 9 ; жених ; 28 
 1285 ; Знак. 19 МРП 66 ;  ;  ; Ж/м ; XF ; 13 ; С улыбкой по жизни ; 55 
 1286 ; Знак. Первые Ленинградские юношеские спортивные игры 1985 ;  ;  ; Al ; XF- ; 13 ; Antoschka ; 142 
 1287 ; Знак. Ждановский район ;  ;  ; Al ; VF-XF ; 16 ; С улыбкой по жизни ; 55 
 1288 ; Знак. 100 геолком. Мингео СССР ;  ;  ; Б/м ; XF- ; 17 ; С улыбкой по жизни ; 77 
 1189 ; Знак. Космос ;  ;  ; Ситалл ; XF ; 21 ; NSA ; 26 
 1190 ; Знак. Космос ;  ;  ; Ситалл ; XF ; 30 ; svetin ; 34 
 1191 ; Знак. Отличник военнизированной охраны МПС СССР ;  ;  ; Al ; XF ; 100 ; хабир ; 681 
 1192 ; Знак. Военно-Медицинская академия. Научная конференция ; ЛМД ;  ; Ж/м ; XF ; 67 ; крлкв ; 408 
 1193 ; Знак. 25 лет (1945-1970) Ленинградскому арктическому училищу ;  ;  ; Al ; XF ; 39 ; Эрнан Кортес ; 272 
 1194 ; Знак. Национальный фонд восстановления ГДР. Активист семилетки. 1962 ;  ;  ; Ж/м ; XF ; 27 ; Korol ; 101 
 1195 ; Знак. Национальный фонд восстановления ГДР. Активист семилетки ;  ;  ; Ж/м ; XF- ; 8 ; АМ579 ; 34 
 1196 ; Знак. Авианесущий крейсер "Тбилиси" ;  ;  ; Al ; XF ; 67 ; лена ; 120 
 1197 ; Знак. Ледокол "Ленин" ;  ;  ; Al ; XF ; 19 ; Эрнан Кортес ; 58 
 1198 ; Знак. Отличник ВДВ ;  ;  ; Ж/м,эмаль ; XF ; 37 ; nicola59 ; 500 
 1199 ; Знак БДК "Цезарб Куников" Участнику морской операции по принуждении Грузии к миру. Август 2008. Проект 775. ВМФ СССР ;  ;  ; Ж/м ; AU ; 84 ; Деник ; 2051 
 1200 ; Знак. Готов к труду и обороне СССР 2 ступень. Победа. Москва ;  ;  ; Ж/м,эмаль ; VF-XF ; 66 ; Хим Химыч ; 308 
 1201 ; Знак 485 дивизиона МРКА 36 БРКА. Силуэт проекта 1234. ВМФ СССР ;  ;  ; Ж/м ; AU ; 79 ; RAPAN ; 624 
 1202 ; Знак. МРКА "Шквал". Проект 1234. ВМФ СССР ;  ;  ; Ж/м ; AU ; 53 ; RAPAN ; 624 
 1203 ; Знак танкера ВМФ "Днестр". Проект 1559-В. ВМФ СССР ;  ;  ; Al ; XF+ ; 37 ; Osmotr 82 ; 153 
 1204 ; Знак. ТАКР "Киев". Проект 1143. 1 СФ. ВМФ СССР ;  ;  ; Al ; XF ; 38 ; Osmotr 82 ; 90 
 1205 ; Знак базового тральщика "Л-т Ильин" 184 БРК ОВР. НВМБ. ВМФ СССР ;  ;  ; Ж/м ; XF ; 73 ; Трофим ; 658 
 1206 ; Знак БДК "Ямал". Проект 775. ВМФ России ;  ;  ; Ж/м ; AU ; 44 ; Трофим ; 327 
 1207 ; Знак. В честь закладки проекта 22350 "Адмирал Головко" 01.02.2012. ВМФ России ;  ;  ; Б/м ; AU ; 78 ; Slava O ; 240 
 1208 ; Знак КИК "Маршал Крылов" Проект 1914.1. ВМФ России ;  ;  ; Al ; AU ; 53 ; Osmotr 82 ; 225 
 1209 ; Знак КИК "Маршал Крылов" Проект 1914.1. ВМФ СССР ;  ;  ; Б/м ; AU ; 32 ; lesnik1 ; 363 
 1210 ; Знак официальной делегации. ВМФ СССР ;  ;  ; Ж/м,эмаль ; VF+ ; 61 ; Osmotr 82 ; 295 
 1211 ; Знак. 80 лет бригаде ракетных катеров ЧФ. 1919-1999. ВМФ России ;  ;  ; Al ; XF ; 86 ; С улыбкой по жизни ; 327 
 1212 ; Знак-герб БДК "Цезарь Куников" 1986. Проект 775 ЧФ. ВМФ ССР ;  ;  ; Ж/м ; AU ; 69 ; 1505 ; 387 
 1213 ; Знак. СССР 1965 ; ЛМД ;  ; Al ; XF ; 23 ; жених ; 76 
 1214 ; Знак. 94 гвардейская. Звенигородско-Берлинская Краснознаменная ордена Суворова С.Д. ;  ;  ; Al ; XF+ ; 51 ; Panzerbus ; 732 
 1215 ; Знак. Ветеран труда. Завод №21 ГА. Ленинград ;  ;  ; Al ; AU ; 48 ; жених ; 68 
 1216 ; Знак. Отель. Ленинград. 1970 ;  ;  ; Стекло ; XF+ ; 19 ; С улыбкой по жизни ; 171 
 1217 ; Знак. XL. Октябрь ;  ;  ; Ag875 ; XF ; 38 ; жених ; 264 
 1218 ; Знак. Всегда готов! ; ЛМД ;  ; Al ; AU ; 6 ; жених ; 16 
 1219 ; Знак. Хоккей ;  ;  ; Ж/м ; XF- ; 22 ; Slava O ; 111 
 1220 ; Знак. 50 СГМИ 1931-1981 ;  ;  ; Al ; XF ; 39 ; жених ; 47 
 1221 ; Знак. Дарящему жизнь. Ленинградский городской комитет. Общество Красного Креста ;  ;  ; Al ; AU ; 10 ; жених ; 125 
 1222 ; Знак. Метрострой 1941 ;  ;  ; Б/м,Ж/м ; AU ; 69 ; хабир ; 114 
 1223 ; Знак. I.N.C.S. Панама ;  ;  ; Ж/м ; VF+ ; 9 ; жених ; 24 
 1224 ; Знак. Никто не забыт и ничто не забыто ;  ;  ; Б/м ; XF+ ; 10 ; жених ; 26 
 1225 ; Знак. Отличник социалистического соревнования РСФСР ; ММД ;  ; Ж/м,эмаль ; XF ; 25 ; жених ; 159 
 1226 ; Знак. Клуб туристов Ленинграда. Леноблтзу ; ЛМД ;  ; Al ; AU ; 32 ; andyMac ; 200 
 1227 ; Знак. ВЛКСМ. Ударник 1980 ;  ;  ; Al ; AU ; 22 ; Panzerbus ; 152 
 1228 ; Знак. Донор СССР ;  ;  ; Al ; AU ; 17 ; andyMac ; 100 
 1229 ; Знак. Ленметрострой ;  ;  ; Al ; AU ; 12 ; жених ; 159 
 1230 ; Знак. Ф. Дзержинский ;  ;  ; Al ; XF ; 20 ; жених ; 49 
 1231 ; Знак. 1917-1967 ;  ;  ; Ж/м ; XF ; 21 ; кравчий ; 123 
 1232 ; Знак. Сталин ;  ;  ; Al ; XF ; 11 ; жених ; 32 
 1233 ; Знак. 50 ;  ;  ; Al ; XF+ ; 5 ; жених ; 16 
 1234 ; Знак. Всемирный конгресс миролюбивых сил. Москва ;  ;  ; Ж/м ; VF+ ; 8 ; жених ; 68 
 1235 ; Знак. Кандидат в мастера спорта ;  ;  ; Б/м ; XF ; 35 ; Fest ; 105 
 1236 ; Знак. 1917-1967 ;  ;  ; Б/м ; VF-XF ; 4 ; жених ; 24 
 1237 ; Знак. Киев - 1500 лет ;  ;  ; Ж/м ; VF+ ; 7 ; жених ; 16 
 1238 ; Знак. Познань ;  ;  ; Б/м ; VF+ ; 14 ; allur65 ; 68 
 1139 ; Знак. Футбольный клуб Хельсинборг. H.I.F. 1930-е. Швеция ;  ;  ; Б/м,эмаль ; XF ; 5 ; АМ579 ; 34 
 1140 ; Знак. Бемиджи - национальная молодежная хоккейная ассоциация США ;  ;  ; Б/м ; XF+ ; 22 ; АМ579 ; 70 
 1141 ; Знак. Отличный пулеметчик ;  ;  ; Ж/м,эмаль ; XF- ; 26 ; shknikolay ; 561 
 1142 ; Знак. Отличный стрелок ;  ;  ; Ж/м,эмаль ; XF ; 21 ; shaxter2015 ; 555 
 1143 ; Знак. Ворошиловский стрелок. ОСОАВИАХИМ ;  ;  ; Ж/м,эмаль ; XF ; 32 ; aleksandr1.imp ; 1859 
 1144 ; Знак. SVARD. Финляндия. №34630 ;  ;  ; Ag,эмаль ; VF+ ; 29 ; MikeWinger ; 2261 
 1145 ; Знак. 10. Финляндия. №6523 ;  ;  ; Ag,эмаль ; VF+ ; 30 ; MikeWinger ; 1755 
 1146 ; Знак. Об окончании ВМА им. С.М. Кирова ;  ;  ; Б/м,эмаль ; AU ; 62 ; AEremeev ; 1214 
 1147 ; Знак. Отличный шофер ;  ;  ; Ж/м,эмаль ; XF- ; 14 ; masterovoi ; 1111 
 1148 ; Знак. 300 лет Балтийскому флоту 1703-2003 ;  ;  ; Ж/м ; XF ; 49 ; rem. ; 264 
 1149 ; Знак. XX лет. Государственная Лесная Охрана ; ММД ;  ; Ж/м,эмаль ; VF-XF ; 53 ; Эрнан Кортес ; 313 
 1150 ; Знак Нахимовское училище ;  ;  ; Ж/м ; AU ; 51 ; AEremeev ; 494 
 1151 ; Медаль УФСБ России по г СПб и Лен обл ;  ;  ; Ж/м ; AU ; 54 ; Эрнан Кортес ; 273 
 1152 ; Знак Андрея Первозванного кадетский морской корпус ;  ;  ; Ж/м ; AU ; 49 ; AEremeev ; 496 
 1153 ; Знак МГУ ;  ;  ; Ж/м ; AU ; 55 ; Один54 ; 533 
 1154 ; Знак ВМА им С.М.Кирова ;  ;  ; Ж/м ; AU ; 45 ; AEremeev ; 1473 
 1155 ; Знак Сасовское летное училище ;  ;  ; Ж/м ; AU ; 34 ; AEremeev ; 1351 
 1156 ; Знак Неклиновская летная школа ;  ;  ; Ж/м ; AU ; 53 ; AEremeev ; 1351 
 1157 ; Знак Казанкое танковое училище ;  ;  ; Ж/м ; AU ; 35 ; AEremeev ; 1015 
 1158 ; Знак Рязанский военный автомобильный институт ;  ;  ; Ж/м ; AU ; 27 ; AEremeev ; 1020 
 1159 ; Знак Медицинское училище ;  ;  ; Ж/м ; AU ; 52 ; 444444 ; 752 
 1160 ; Знак Морское училище подводного плавания ;  ;  ; Ж/м ; AU ; 23 ; AEremeev ; 1020 
 1161 ; Знак Хабаровский пограничный институт ;  ;  ; Ж/м ; AU ; 53 ; AEremeev ; 1407 
 1162 ; Знак Калининградское военно-морское училище ;  ;  ; Ж/м ; AU ; 31 ; AEremeev ; 1020 
 1163 ; Знак Сызранское авиационое училище ;  ;  ; Ж/м ; AU ; 29 ; AEremeev ; 1015 
 1164 ; Знак Рязанское десантное учлище им Маргелова 45 лет ;  ;  ; Ж/м ; AU ; 33 ; AEremeev ; 713 
 1165 ; Знак 11 отдельная авиационная эскадрилья ;  ;  ; Ж/м ; AU ; 51 ; Трофим ; 357 
 1166 ; Знак. ТОВММУ им. Макарова ;  ;  ; Б/м,эмаль ; AU ; 70 ; AEremeev ; 1358 
 1167 ; Знак. Об окончании КВВА ;  ;  ; Б/м,эмаль ; XF+ ; 37 ; AEremeev ; 1334 
 1168 ; Знак Подводник ;  ;  ; Ж/м ; AU ; 39 ; AEremeev ; 608 
 1169 ; Знак ВЛКСМ  ПБ КГБ Союз молодежи ;  ;  ; Ж/м ; AU ; 25 ; murka1973 ; 272 
 1170 ; Знак железнодорожный 1 милион км ;  ;  ; Ж/м ; AU ; 56 ; хабир ; 207 
 1171 ; Знак. 25 коллективу заводской газеты "Факел" Балтийский завод ;  ;  ; Ж/м,эмаль ; XF ; 11 ; С улыбкой по жизни ; 77 
 1172 ; Знак. VI Спартакиада народов СССР 1975 ;  ;  ; Б/м ; XF ; 49 ; 444444 ; 80 
 1173 ; Знак. Звезда ;  ;  ; Al ; XF- ; 11 ; allur65 ; 26 
 1174 ; Знак. Военно-медицинский музей МО СССР ; ЛМД ;  ; Al ; XF ; 19 ; porte33 ; 55 
 1175 ; Знак. Герб города Усинск ; ЛМД ;  ; Al ; AU ; 32 ; porte33 ; 114 
 1176 ; Знак. Воин-парашютист ;  ;  ; Al ; AU ; 15 ; маманя ; 101 
 1177 ; Знак. URSS VOIR. Общество изобретателей, рационализаторов ;  ;  ; Al ; AU ; 7 ; АМ579 ; 23 
 1178 ; Знак. Петродворец. 50 лет ВЛКСМ ;  ;  ; Al ; AU ; 27 ; VALIO ; 152 
 1179 ; Знак. 50 лет членства в КПСС ;  ;  ; Al ; AU ; 11 ; л842 ; 163 
 1180 ; Знак. 50 лет ВЛКСМ ;  ;  ; Al ; XF+ ; 9 ; 76 ; 55 
 1181 ; Знак. ВЛКСМ. 1918-2013 ;  ;  ; Ж/м ; AU ; 37 ; Эрнан Кортес ; 133 
 1182 ; Знак. ЦК ВЛКСМ. Молодому передовику производства ;  ;  ; Al ; XF ; 15 ; АМ579 ; 18 
 1183 ; Знак. Экибастузская ГРЭС. 10 лет. 1980-1990 ;  ;  ; Пластик ; VF ; 39 ; ZOLTAN 333 ; 114 
 1184 ; Знак. 50 лет советской метрологии. ВНИИМ 1917-1967 ; ЛМД ;  ; Al ; AU ; 26 ; АМ579 ; 72 
 1185 ; Знак. 50 лет пожарной охраны СССР. 1918-1968 ;  ;  ; Al ; XF+ ; 42 ; Yustas69 ; 72 
 1186 ; Знак. Общественный контролер за безопасностью движения ;  ;  ; Al ; AU ; 32 ; Yustas69 ; 68 
 1187 ; Знак. Космос ;  ;  ; Ситалл ; XF ; 20 ; svetin ; 31 
 1188 ; Знак. Космос ;  ;  ; Ситалл ; XF ; 28 ; svetin ; 28 
 1089 ; Знак. За отличие в службе. ВВ МВД России ;  ;  ; Ж/м,эмаль ; AU ; 9 ; маманя ; 131 
 1090 ; Знак. Коллегия судей по спорту I ст. Удостоверение ;  ;  ; Ж/м,эмаль ; XF ; 37 ; Сибирь-38 ; 400 
 1091 ; Медаль. 60 лет победы в Великой Отечественной войне ;  ;  ; Ж/м ; AU ; 8 ; маманя ; 86 
 1092 ; Медаль. В память 300-летия Санкт-Петербурга 1703-2003 ;  ;  ; Ж/м ; AU ; 42 ; ВМШ ; 229 
 1093 ; Медаль. В честь 60-летия полного освобождения Ленинграда от фашистской блокады ;  ;  ; Ж/м ; AU ; 11 ; 1505 ; 91 
 1094 ; Знак. 30 лет Львовскому производственному объединению "Ювелирпром" 1974 ;  ;  ; Ж/м,эмаль ; XF ; 15 ; Robin - Bobin ; 82 
 1095 ; Знак. Готов к труду и обороне СССР 1 ст. ;  ;  ; Ж/м,эмаль ; VF+ ; 41 ; Эрнан Кортес ; 213 
 1096 ; Знак. Дни советской литературы в Львов. 1977 ;  ;  ; Ж/м,эмаль ; XF ; 8 ; Robin - Bobin ; 42 
 1097 ; Знак. Спортивный клуб Казахского гос. Университета. Чемпион ;  ;  ; Б/м,эмаль ; VF-XF ; 64 ; shknikolay ; 340 
 1098 ; Знак. Слава Октябрю - 70 ;  ;  ; Б/м,эмаль ; XF ; 7 ; Robin - Bobin ; 64 
 1099 ; Знак. Судостроительный завод им. А.А. Жданова. 50 лет Октября. Р-ры: 35х58мм ;  ;  ; Al ; VF+ ; 29 ; RAPAN ; 79 
 1100 ; Знак. Ветеран труда. 25 лет ;  ;  ; Б/м,эмаль ; VF+ ; 22 ; С улыбкой по жизни ; 81 
 1101 ; Знак. Музыкальный фестиваль ;  ;  ; Ж/м,эмаль ; XF ; 12 ; Логистик ; 126 
 1102 ; Знак. Русский сувенир ;  ;  ; Ж/м,эмаль ; XF ; 26 ; pavand21 ; 102 
 1103 ; Знак участника XXIII международного конгресса по коневодству в Москве 1972 ;  ;  ; Лат,эмаль ; VF-XF ; 83 ; Трофим ; 313 
 1104 ; Знак. 50 лет Советской власти 1967 ;  ;  ; Лат,эмаль ; XF ; 21 ; pavand21 ; 126 
 1105 ; Знак. Пульс ;  ;  ; Лат,эмаль ; XF ; 39 ; Логистик ; 102 
 1106 ; Знак. 50 лет Советской власти ;  ;  ; Лат,эмаль ; XF ; 32 ; pavand21 ; 101 
 1107 ; Знак. Всегда готов! II ст. ;  ;  ; Лат,эмаль ; XF ; 39 ; Robin - Bobin ; 262 
 1108 ; Знак. Всегда готов! I ст. ;  ;  ; Лат,эмаль ; XF ; 41 ; л842 ; 230 
 1109 ; Знак. Отличник озеленения Москвы. 1950-е ;  ;  ; Лат,эмаль ; VF ; 46 ; SRN ; 266 
 1110 ; Знак. Депутат городского совета Крыма. №014. Р-ры:33х20мм ;  ;  ; Лат,эмаль ; AU ; 40 ; 1505 ; 262 
 1111 ; Медаль. 50 лет победы в Великой Отечественной войне ;  ;  ; Ж/м ; AU ; 7 ; маманя ; 77 
 1112 ; Медаль. В честь 65-летия полного освобождения Ленинграда от фашистской блокады ;  ;  ; Ж/м ; XF+ ; 23 ; дилитант ; 110 
 1113 ; Знак 50 лет Такси Ленинград ;  ;  ; Ж/м ; VF ; 81 ; VALIO ; 116 
 1114 ; Знак 30 лет освобождения Ельца ;  ;  ; Б/м ; F ; 5 ; С улыбкой по жизни ; 46 
 1115 ; Знак Локомотив Октябрьской ж/д ;  ;  ; Ж/м ; VF-XF ; 25 ; Robin - Bobin ; 143 
 1116 ; Нагрудный знак. 1941-1945. Югославия ;  ;  ; Ж/м,эмаль ; VF ; 13 ; veektor ; 784 
 1117 ; Знак Космос ;  ;  ; Al ; VF+ ; 29 ; С улыбкой по жизни ; 62 
 1118 ; Знак (медаль) В честь 60 летия полного освобождения Ленинграда от фашистской блокады 1944-2004 ;  ;  ; Ж/м ; AU ; 30 ; дилитант ; 132 
 1119 ; Знак. Чемпионат Европы по конькобежному спорту Уллеви. Гётеборг. 1959. Швеция ;  ;  ; Ж/м,эмаль ; XF+ ; 27 ; doc2 ; 278 
 1120 ; Знак. Чемпионат Европы по конькобежному спорту. Остерблунд 1957. Швеция ;  ;  ; Ж/м,эмаль ; XF- ; 23 ; doc2 ; 373 
 1121 ; Знак официальный. Международный гимнастический фестиваль "Lingiaden" 1949. Швеция ;  ;  ; Ж/м ; XF+ ; 32 ; doc2 ; 370 
 1122 ; Знак. Мотоклуб MJK. Смоланд-ралли. Швеция ;  ;  ; Ж/м ; VF-XF ; 16 ; АМ579 ; 45 
 1123 ; Знак. Финляндия - СССР ;  ;  ; Б/м ; XF ; 9 ; cr5400 ; 40 
 1124 ; Знак. Лыжный спорт. Чемпионат Гёталанда. 1950е. Швеция ;  ;  ; Ж/м ; XF ; 15 ; doc2 ; 200 
 1125 ; Знак. Авторалли Bore. Швеция 1970-е ;  ;  ; Ж/м ; VF-XF ; 13 ; varelgi ; 51 
 1126 ; Знак. Мотофедерация. Швеция ;  ;  ; Б/м ; XF ; 17 ; Эрнан Кортес ; 77 
 1127 ; Знак. Лыжный спорт. Чемпионат Швеции 1952. Фалун ;  ;  ; Ж/м ; XF ; 9 ; doc2 ; 200 
 1128 ; Знак. Лыжный спорт. DiM-1952. г. Люкселе. Швеция ;  ;  ; Ж/м ; XF ; 20 ; doc2 ; 254 
 1129 ; Знак. Официальный логотип Олимпийских игр 1956 года. Стокгольм. Конный турнир. Швеция ;  ;  ; Ж/м ; XF ; 50 ; doc2 ; 500 
 1130 ; Знак. Футбольный клуб Alcroik. Швеция ;  ;  ; Ж/м,эмаль ; XF+ ; 6 ; АМ579 ; 24 
 1131 ; Знак. Чемпионат Швеции по теннису 1974. г. Линдом ;  ;  ; Ж/м ; XF ; 21 ; ivlian ; 153 
 1132 ; Знак. Лыжный спорт. Чемпионат Швеции. 1962 ;  ;  ; Б/м ; XF+ ; 10 ; ivlian ; 57 
 1133 ; Знак. Лыжный спорт. Чемпионат Швеции 1940. Сундсвалль. Швеция ;  ;  ; Б/м ; VF-XF ; 32 ; doc2 ; 417 
 1134 ; Знак. Футбольный клуб и команда Страндс. 1950-е. Швеция ;  ;  ; Ж/м ; XF ; 21 ; Samko ; 51 
 1135 ; Знак. Государственная приемка ;  ;  ; Al ; XF ; 7 ; cr5400 ; 51 
 1136 ; Знак пожарного. Эстония ;  ;  ; Ж/м ; VF+ ; 12 ; igaist ; 153 
 1137 ; Знак. Чемпионат мира по лыжам 1980. Юниоры. Швеция. Г. Эрншёльдсвик ;  ;  ; Ж/м,эмаль ; XF ; 3 ; АМ579 ; 34 
 1138 ; Знак. Шведское летнее ралли "Полуночное солнце" (Северное сияние) г. Кируна. Северная Швеция. 1950е ;  ;  ; Ж/м ; XF- ; 7 ; Эрнан Кортес ; 51 
 1039 ; Крест. 1914-1916. Франция ;  ;  ; Ж/м ; XF ; 21 ; Paukweb ; 1241 
 1040 ; Орден Н.Р.Б. Болгария ;  ;  ; Ж/м ; AU ; 15 ; B747 ; 1169 
 1041 ; Орден труда. Болгария ;  ;  ; Ж/м ; XF+ ; 33 ; Петр Шувалов ; 705 
 1042 ; Медаль. За службу в народной армии. ГДР ;  ;  ; Ж/м ; XF+ ; 7 ; uhfvv7 ; 694 
 1043 ; Медаль. 1945-1970. Венгрия ;  ;  ; Ж/м ; XF- ; 35 ; veektor ; 288 
 1044 ; Медаль. ЦК БПФК. Болгария ;  ;  ; Ж/м ; XF+ ; 29 ; DNK981 ; 413 
 1045 ; Орден. Трудовая слава. Болгария ;  ;  ; Б/м,эмаль ; XF ; 8 ; Meshok ; 1341 
 1046 ; Медаль. XX лет безупречной службы. Польша ;  ;  ; Ж/м ; VF-XF ; 20 ; veektor ; 611 
 1047 ; Орден Скандерберга. Албания ;  ;  ; Б/м ; VF+ ; 42 ; Dahan ; 1383 
 1048 ; Орден труда. Албания ;  ;  ; Ж/м ; XF+ ; 7 ; veektor ; 306 
 1049 ; Медаль. Защитнику народной власти. Польша. Коробка ;  ;  ; Б/м ; XF- ; 13 ; Meshok ; 1003 
 1050 ; Медаль За военные заслуги королевство Афганистан ; 1921 ;  ; Ag ; VF+ ; 112 ; Маркович ; 4805 
 1051 ; Знак За верность отчизне (За Албанский поход). Сербия. Отломан крепеж ; 1915 ;  ; Ж/м ; VF ; 37 ; aviator55 ; 1283 
 1052 ; Медаль. За заслуги пожарной отрасли. Польша ;  ;  ; Ж/м ; VF+ ; 46 ; DNK981 ; 380 
 1053 ; Крест Общества Помощи Раненным Военнослужащим 1914-1919 г. Красный Крест. ;  ;  ; Б/м ; VF-XF ; 33 ; drew ; 1838 
 1054 ; Хлебный жетон. Бельгия ; 1880 ;  ; Al ; VF- ; 14 ; Maxim914 ; 120 
 1055 ; Жетон США D-40мм М-28,72г ;  ;  ; Б/м ; Proof-like ; 13 ; metotrex ; 340 
 1056 ; Счетный жетон. Австро-Венгрия. D-40мм ;  ;  ; Ж/м ; F- ; 19 ; пинокио ; 245 
 1057 ; Жетон рекламный. Германия. Берлин ; 1930-е ;  ; Al ; VF+ ; 13 ; Ильдэбород ; 327 
 1058 ; Жетон рекламный. Германия. Берлин ; 1880-е ;  ; Al ; F-VF ; 7 ; Ulysse ; 63 
 1059 ; Жетон пивной. Ресторан A.Schinkel. Германия. Берлин ; 1910-е ;  ; Латунь ; VF ; 33 ; пинокио ; 249 
 1060 ; Жетон на бриллиантовый юбилей коронации королевы Британии - Виктории ; 1897 ;  ; Br ; VF ; 37 ; Cherpoy ; 383 
 1061 ; Медаль наградная. Шведская хоккейная федерация I приз III дивизион 1967-1968. D-36мм ;  ;  ; Ж/м ; AU ; 53 ; Samko ; 355 
 1062 ; Медаль. Федерация футбола. Швеция. 1930-е. D-27мм ;  ;  ; Ж/м ; XF+ ; 52 ; Samko ; 355 
 1063 ; Медаль наградная. Спортивная борьба. Чемпионат Швеции 1963. 3-е место. D-33мм ;  ;  ; Ж/м ; XF ; 39 ; Samko ; 509 
 1064 ; Медаль наградная. Греко-римская борьба. Чемпионат Швеции. 1973. 2-е место. D-33мм ;  ;  ; Б/м ; XF ; 71 ; Ильдэбород ; 612 
 1065 ; Медаль наградная. Спортивная борьба. Чемпионат Швеции 1961. 3-е место. D-33мм ;  ;  ; Ж/м ; XF ; 45 ; ivlian ; 354 
 1066 ; Жетон. Япония. D-31мм ;  ;  ; Б/м ; XF ; 37 ; SS007 ; 125 
 1067 ; Медаль. В память заложения моста Императора Александра III в Париже, 25 сентября 1896г. Медальер: Daniel Dupuis. Франция. 1900. M-134,72г. D-70мм ;  ;  ; Br,посеребр ; VF-XF ; 64 ; Леонс ; 12383 
 1068 ; Медаль. Ричард Никсон - президент Соединенных Штатов Америки. D-75мм. Коробка ;  ;  ; Ж/м ; XF ; 74 ; Anatolij1947 ; 1484 
 1069 ; Плакета. Швеция. Р-ры:70х36мм ;  ;  ; Б/м ; VF+ ; 25 ; Ильдэбород ; 107 
 1070 ; Жетон. Иллинойс. США. D-29мм ;  ;  ; Ж/м ; VF+ ; 17 ; SS007 ; 105 
 1071 ; Медаль Мария Анна Августа и Фердинанд I D-75мм ;  ;  ; Ж/м ; VF-XF ; 39 ; 1gold ; 254 
 1072 ; Медаль. Первый президент Соединенных Штатов Америки - Джордж Вашингтон. D-51мм ;  ;  ; Б/м ; VF+ ; 66 ; ZOLTAN 333 ; 3063 
 1073 ; Медаль. Будапешт. Венгрия. M-27г. D-42,5мм. Сертификат ;  ;  ; Ag925 ; Proof ; 18 ; Снежный Барс ; 1661 
 1074 ; Кокарда. Охрана ;  ;  ; Ж/м ; AU ; 38 ; дилитант ; 129 
 1075 ; Знак. Окружной дом офицеров. Среднеазиатский военный округ. СССР ;  ;  ; Al ; AU ; 33 ; shknikolay ; 100 
 1076 ; Знак Военно-медицинской службы ВС Франции ;  ;  ; Ж/м ; XF ; 29 ; Korol ; 262 
 1077 ; Знак 57 полка морской пехоты. Франция ;  ;  ; Ж/м,эмаль ; XF ; 27 ; дилитант ; 340 
 1078 ; Знак пожарного. Эстония ;  ;  ; Ж/м,эмаль ; XF ; 47 ; Лорд ; 1259 
 1079 ; Квалификационный знак военного пилота ВВС Сирии ;  ;  ; Б/м,эмаль ; VF ; 19 ; дилитант ; 81 
 1080 ; Знак ракетных войск и артиллерии. Пакистан ;  ;  ; Ж/м,эмаль ; XF ; 32 ; drew ; 332 
 1081 ; Знак 2-го парашютного полка иностранного легиона. Франция ;  ;  ; Б/м,эмаль ; XF- ; 69 ; Korol ; 603 
 1082 ; Знак транспортных войск и тыла. Пакистан ;  ;  ; Ж/м,эмаль ; VF ; 19 ; drew ; 193 
