 6318 ; Почтовая карточка. Худ. Milo Manara ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6319 ; Почтовая карточка. Худ. Milo Manara ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6320 ; Почтовая карточка. Худ. Milo Manara ;  ;  ;  ;  ; 4 ; doc2 ; 140 
 6321 ; Почтовая карточка. Худ. Milo Manara ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6322 ; Почтовая карточка. Худ. Milo Manara ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6323 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 10 ; фрегат ; 168 
 6324 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 10 ; фрегат ; 168 
 6325 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6326 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 2 ; 220W ; 140 
 6327 ; Почтовая карточка. Худ. Константин Разумов ;  ;  ;  ;  ; 2 ; 220W ; 140 
 6328 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 27 ; Maxim914 ; 323 
 6329 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 9 ; 220W ; 140 
 6330 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 5 ; cr2952 ; 137 
 6331 ; Почтовая карточка. Коронация ;  ;  ;  ;  ; 6 ; cr2952 ; 137 
 6332 ; Конверт большого формата с марками и спецгашением ;  ;  ;  ;  ; 12 ; cr5400 ; 23 
 6333 ; Лот почтовых конвертов (8 штук) Германия ;  ;  ;  ;  ; 7 ; Житель12 ; 41 
 6334 ; Лот почтовых конвертов (6 штук) США ; 1960 ;  ;  ;  ; 17 ; Ok203 ; 204 
 6335 ; Набор открыток СССР в буклетк (14 штук) Ворошилов К.Е ; 1972 ;  ;  ;  ; 29 ; lavist ; 243 
 6336 ; Набор открыток в буклете (32 штуки) "Три мушкетёра" ;  ;  ;  ;  ; 7 ; lavist ; 101 
 6337 ; Лот почтовых карточек со спецгашением (3 штуки) Олимпиада ;  ;  ;  ;  ; 11 ; doc2 ; 580 
 6338 ; Лот почтовых конвертов со спецгашением и марками (5 штук)  "Олимпиада" ;  ;  ;  ;  ; 15 ; Приор ; 510 
 6339 ; Лот почтовых конвертов со спецгашением (4 штуки) "Северный полюс" ;  ;  ;  ;  ; 10 ; Шерлок Холмс ; 56 
 6340 ; Лот почтовых конвертов со спецгашением (5 штук) "Северный полюс" ;  ;  ;  ;  ; 9 ; Шерлок Холмс ; 61 
 6341 ; Лот почтовых конвертов со спецгашением (6 штук) "Северный полюс" ;  ;  ;  ;  ; 9 ; Шерлок Холмс ; 71 
 6342 ; Лот открыток (6 штук) Космонавты СССР ;  ;  ;  ;  ; 31 ; Шерлок Холмс ; 332 
 6343 ; Лот открыток (6 штук) Космонавты "МКС" ;  ;  ;  ;  ; 29 ; Шерлок Холмс ; 305 
 6344 ; Лот открыток (7 штук) Космос ;  ;  ;  ;  ; 16 ; Шерлок Холмс ; 332 
 6345 ; Лот открыток (7 штук) 9 мая ;  ;  ;  ;  ; 9 ; barbos ; 62 
 6346 ; Лот почтовых конвертов (4 штуки) Олимпиада в Мюнхене ; 1972 ;  ;  ;  ; 17 ; Dinar02 ; 306 
 6347 ; Лот почтовых конвертов (5 штук) США ; 1976 ;  ;  ;  ; 15 ; Dinar02 ; 189 
 6348 ; Лот почтовых конвертов (5 штук) Олимпиада в Мюнхене ; 1972 ;  ;  ;  ; 8 ; doc2 ; 385 
 6349 ; Лот почтовых конвертов СССР со спецгашением (50 штук) ;  ;  ;  ;  ; 24 ; Житель12 ; 417 
 6350 ; Лот почтовых конвертов  (100 штук )"Известные личности" , все разные ;  ;  ;  ;  ; 42 ; lenohota ; 1023 
 6401 ; Работа Сергея Зиновкина ;  ;  ;  ;  ; 17 ; Бигль ; 410 
 6402 ; Работа Сергея Зиновкина ;  ;  ;  ;  ; 23 ; LEXAI ; 262 
 6403 ; Стикерпак #25 Саши Твердой ;  ;  ;  ;  ; 19 ; QSL ; 102 
 6404 ; Комплект закладок (4 шт.) + открытка. Дарья Шадрина ;  ;  ;  ;  ; 9 ; tpp ; 72 
 6405 ; Шадрина Дарья. Leuchtturm ;  ;  ;  ;  ; 57 ; Agava ; 1792 
 6406 ; Шадрина Дарья. Вместе ;  ;  ;  ;  ; 24 ; Ssid ; 340 
 6407 ; Картина Варвары Соболевой. Волшебная серенада ;  ;  ;  ;  ; 42 ; 462 ; 1282 
 6408 ; Папка для хранения рисунков и документов. Конрос ;  ;  ;  ;  ; 16 ; Я звезда! ; 163 
 6409 ; Держатель для ручки PEN LOOP NEON, розовый. Leuchtturm1917 ;  ;  ;  ;  ; 7 ; ialaiola ; 8 
 6410 ; Держатель для ручки PEN LOOP NEON, желтый. Leuchtturm1917, #345164 ;  ;  ;  ;  ; 9 ; Moonscript.Ink ; 46 
 6261 ; Почтовая карточка ;  ;  ;  ;  ; 16 ; Шерлок Холмс ; 63 
 6262 ; Почтовая карточка ;  ;  ;  ;  ; 17 ; Serjd ; 212 
 6263 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 9 ; flutter ; 408 
 6264 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 15 ; doc2 ; 430 
 6265 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 23 ; doc2 ; 211 
 6266 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 9 ; flutter ; 329 
 6267 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 9 ; flutter ; 311 
 6268 ; Почтовая карточка. Тихвин ;  ;  ;  ;  ; 21 ; oliver ; 646 
 6269 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 20 ; vlad77 ; 286 
 6270 ; Почтовая карточка ;  ;  ;  ;  ; 13 ; vlad77 ; 207 
 6271 ; Почтовая карточка. "Западные ворота" ;  ;  ;  ;  ; 17 ; flutter ; 417 
 6272 ; Почтовая карточка с гашением ; 1905 ;  ;  ;  ; 21 ; Гидравлик ; 408 
 6273 ; Почтовая карточка. Великая война ;  ;  ;  ;  ; 23 ; doc2 ; 939 
 6274 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 21 ; doc2 ; 465 
 6275 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 25 ; flutter ; 624 
 6276 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 36 ; flutter ; 806 
 6277 ; Почтовая карточка. Инженерный замок ;  ;  ;  ;  ; 5 ; yuri.gruzdev ; 181 
 6278 ; Почтовая карточка. Шлиссельбург ;  ;  ;  ;  ; 27 ; coba ; 276 
 6279 ; Почтовая карточка. "У закрытого шлагбаума" ;  ;  ;  ;  ; 12 ; coba ; 255 
 6280 ; Почтовая карточка. Витязь на распутьи ;  ;  ;  ;  ; 17 ; vlad77 ; 60 
 6281 ; Почтовая карточка. Портрет  жены ;  ;  ;  ;  ; 7 ; yuri.gruzdev ; 155 
 6282 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 14 ; doc2 ; 120 
 6283 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; Gagarin ; 8 
 6284 ; Почтовая карточка ;  ;  ;  ;  ; 10 ; barbos ; 15 
 6285 ; Почтовая карточка. Воскресное чтение в сельской школе ;  ;  ;  ;  ; 11 ; фрегат ; 28 
 6286 ; Почтовая карточка. Л.Н. Толстой ;  ;  ;  ;  ; 7 ; salim ; 16 
 6287 ; Почтовая карточка. Л.Н. Толстой ;  ;  ;  ;  ; 17 ; DexDaddy ; 31 
 6288 ; Почтовая карточка. 1905 год ;  ;  ;  ;  ; 41 ; cr2952 ; 104 
 6289 ; Почтовая карточка. ХХХIХ октябрь ;  ;  ;  ;  ; 27 ; doc2 ; 147 
 6290 ; Почтовая карточка. Сестрорецк ;  ;  ;  ;  ; 20 ; seer ; 140 
 6291 ; Лот почтовых карточек  (2 штуки) Кисловодск ;  ;  ;  ;  ; 3 ; Gagarin ; 48 
 6292 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 3 ; SwaggaRakka ; 77 
 6293 ; Лот почтовых карточек (3 штуки) ;  ;  ;  ;  ; 12 ; cr2952 ; 80 
 6294 ; Лот почтовых карточек  до 1917 года(3 штуки) ;  ;  ;  ;  ; 13 ; Gagarin ; 79 
 6295 ; Лот почтовых карточек (4 штуки) Швейцария ;  ;  ;  ;  ; 11 ; Eichhörnchen ; 120 
 6296 ; Лот фотокарточек (5 штук) ;  ;  ;  ;  ; 26 ; coba ; 232 
 6297 ; Лот фотокарточек (6 штук) ;  ;  ;  ;  ; 25 ; Gagarin ; 203 
 6298 ; Лот почтовых карточек (5 штук) ;  ;  ;  ;  ; 15 ; DexDaddy ; 89 
 6299 ; Лот почтовых карточек (8 штук) ;  ;  ;  ;  ; 26 ; barbos ; 91 
 6300 ; Лот фотокарточек (5 штук) ;  ;  ;  ;  ; 12 ; 748й ; 124 
 6301 ; Лот фотокарточек (6 штук) ;  ;  ;  ;  ; 30 ; ZIMOGOR ; 237 
 6302 ; Лот фотокарточек (3 штуки) ;  ;  ;  ;  ; 10 ; cr5400 ; 607 
 6303 ; Лот фотокарточек (3 штуки) ;  ;  ;  ;  ; 48 ; doc2 ; 1748 
 6304 ; Лот карточек (2 штуки), малый формат ;  ;  ;  ;  ; 11 ; cr5400 ; 261 
 6305 ; Почтовая карточка. Софи Лорен ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6306 ; Почтовая карточка. Софи Лорен ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6307 ; Почтовая карточка. Софи Лорен ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6308 ; Почтовая карточка. Софи Лорен ;  ;  ;  ;  ; 6 ; lenohota ; 140 
 6309 ; Почтовая карточка. Маргарет Нолан ;  ;  ;  ;  ; 1 ; cr2952 ; 137 
 6310 ; Почтовая карточка. Маргарет Нолан ;  ;  ;  ;  ; 2 ; cr2952 ; 137 
 6211 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 4 ; Недорого ; 200 
 6212 ; Почтовая карточка. Тихвин ;  ;  ;  ;  ; 7 ; oliver ; 227 
 6213 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 6 ; Agava ; 204 
 6214 ; Почтовая карточка. С.-Петербургский Сиротский Институт Императора Николая I ;  ;  ;  ;  ; 4 ; coba ; 204 
 6215 ; Почтовая карточка. Сиверская ;  ;  ;  ;  ; 8 ; oliver ; 270 
 6216 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 30 ; flutter ; 429 
 6217 ; Почтовая карточка. Раздельная ;  ;  ;  ;  ; 4 ; ВЕПРЬ ; 204 
 6218 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 20 ; птичка16 ; 317 
 6219 ; Почтовая карточка.Луга ;  ;  ;  ;  ; 15 ; oliver ; 357 
 6220 ; Почтовая карточка ;  ;  ;  ;  ; 10 ; doc2 ; 567 
 6221 ; Почтовая карточка ;  ;  ;  ;  ; 24 ; oliver ; 748 
 6222 ; Почтовая карточка. Сестрорецк ;  ;  ;  ;  ; 67 ; ВЕПРЬ ; 752 
 6223 ; Почтовая карточка ;  ;  ;  ;  ; 3 ; Недорого ; 200 
 6224 ; Почтовая карточка. Лот (2шт.) ;  ;  ;  ;  ; 9 ; магаз ; 97 
 6225 ; Почтовая карточка. Лот ( 2шт.) ;  ;  ;  ;  ; 11 ; магаз ; 97 
 6226 ; Почтовая карточка. Лот ( 2шт.) ;  ;  ;  ;  ; 8 ; магаз ; 97 
 6227 ; Почтовая карточка. Сингапур. Лот ( 3шт.) ;  ;  ;  ;  ; 11 ; coba ; 101 
 6228 ; Почтовая карточка. Сингапур. Лот ( 3шт.) ;  ;  ;  ;  ; 5 ; coba ; 101 
 6229 ; Почтовая карточка. Сингапур. Лот ( 3шт.) ;  ;  ;  ;  ; 5 ; coba ; 101 
 6230 ; Фотокарточка ;  ;  ;  ;  ; 9 ; doc2 ; 66 
 6231 ; Фотокарточка ;  ;  ;  ;  ; 8 ; 748й ; 31 
 6232 ; Фотокарточка ;  ;  ;  ;  ; 17 ; 748й ; 36 
 6233 ; Фотокарточка ;  ;  ;  ;  ; 20 ; doc2 ; 255 
 6234 ; Почтовая карточка. Москва ;  ;  ;  ;  ; 5 ; sts ; 102 
 6235 ; Почтовая карточка. Петровскъ ;  ;  ;  ;  ; 17 ; flutter ; 245 
 6236 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 22 ; flutter ; 539 
 6237 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 39 ; coba ; 204 
 6238 ; Почтовая карточка. Кронштадт ;  ;  ;  ;  ; 8 ; жених ; 102 
 6239 ; Почтовая карточка ;  ;  ;  ;  ; 15 ; doc2 ; 45 
 6240 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 14 ; coba ; 101 
 6241 ; Открытое письмо ;  ;  ;  ;  ; 15 ; doc2 ; 330 
 6242 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 23 ; doc2 ; 411 
 6243 ; Почтовая карточка. СПб. Высшие женские курсы (Проф. В.А. Фаусек) ;  ;  ;  ;  ; 6 ; doc2 ; 228 
 6244 ; Почтовая карточка "Сторона Небывалая" ;  ;  ;  ;  ; 17 ; Гидравлик ; 179 
 6245 ; Почтовая карточка. Шувалово ;  ;  ;  ;  ; 17 ; vlad77 ; 446 
 6246 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 32 ; жених ; 900 
 6247 ; Почтовая карточка. С.-Петербург ;  ;  ;  ;  ; 8 ; eugene67 ; 58 
 6248 ; Почтовая карточка. Привет с дороги! ;  ;  ;  ;  ; 11 ; vlad77 ; 192 
 6249 ; Почтовая карточка. Деревня Чансамутунь ;  ;  ;  ;  ; 5 ; yuri.gruzdev ; 340 
 6250 ; Почтовая карточка. Страшный сон Вильгельма ;  ;  ;  ;  ; 25 ; Platin ; 357 
 6251 ; Открытое письмо ;  ;  ;  ;  ; 21 ; doc2 ; 736 
 6252 ; Почтовая карточка. Скалы о.Валаама ;  ;  ;  ;  ; 14 ; ZIMOGOR ; 18 
 6253 ; Почтовая карточка. Тоже хвастается! ;  ;  ;  ;  ; 28 ; Platin ; 153 
 6254 ; Почтовая карточка. О. Сычков ;  ;  ;  ;  ; 27 ; nikolas13 ; 135 
 6255 ; Почтовая карточка. Старая Ладога ;  ;  ;  ;  ; 23 ; flutter ; 663 
 6256 ; Почтовая карточка с гашением ;  ;  ;  ;  ; 11 ; Gagarin ; 73 
 6257 ; Почтовая карточка. "Раннею весной" ;  ;  ;  ;  ; 9 ; vlad77 ; 72 
 6258 ; Почтовая карточка ;  ;  ;  ;  ; 8 ; 1gold ; 28 
 6259 ; Почтовая карточка ;  ;  ;  ;  ; 10 ; vlad77 ; 54 
 6260 ; Почтовая карточка ;  ;  ;  ;  ; 45 ; Platin ; 355 
 6082 ; Блоки марок. 38 шт ;  ;  ;  ;  ; 52 ; Шерлок Холмс ; 681 
 6083 ; Блоки марок. 31 шт ;  ;  ;  ;  ; 53 ; Шерлок Холмс ; 603 
 6084 ; Блок марок ;  ;  ;  ;  ; 5 ; jachin ; 69 
 6085 ; Комплект марок. 7 шт ;  ;  ;  ;  ; 37 ; гоша334 ; 295 
 6086 ; Годовой набор марок 1994 в иллюстрированном альбоме. Китай ;  ;  ;  ;  ; 20 ; cr5400 ; 1757 
 6087 ; Комплект марок на тему "Спорт". 125 шт ;  ;  ;  ;  ; 34 ; cr5400 ; 295 
 6088 ; Комплект марок. Австралия. 87 шт ;  ;  ;  ;  ; 35 ; lori ; 188 
 6089 ; Комплект марок. Германия. III рейх. 15 шт ;  ;  ;  ;  ; 54 ; lenohota ; 1774 
 6090 ; Комплект марок. Германия. III рейх. 27 шт ;  ;  ;  ;  ; 21 ; Aleks_Smith ; 680 
 6091 ; Комплект марок. Богемия и Моравия. III рейх. Чистые, с наклейкой 13 шт + 7 шт гашеные ;  ;  ;  ;  ; 90 ; птичка16 ; 1022 
 6092 ; Комплект марок. Германия. III рейх.  Военная серия. 13 шт ;  ;  ;  ;  ; 44 ; lenohota ; 1767 
 6093 ; Комплект марок. Германия. III рейх. 27 шт ;  ;  ;  ;  ; 20 ; Aleks_Smith ; 753 
 6094 ; Комплект марок. Германия. III рейх. 28 шт ;  ;  ;  ;  ; 16 ; Aleks_Smith ; 907 
 6095 ; Комплект марок. Россия. 19 шт ;  ;  ;  ;  ; 24 ; jachin ; 255 
 6096 ; Комплект марок. СССР. 1940-1960-е. 138 шт ;  ;  ;  ;  ; 31 ; lori ; 1040 
 6097 ; Комплект марок. Царские. 1866-1917. 167 шт ;  ;  ;  ;  ; 62 ; Boxing ; 2020 
 6098 ; Комплект марок. Югославия. 1919-1936. 110 шт ;  ;  ;  ;  ; 14 ; Eichhörnchen ; 211 
 6099 ; Комплект марок. Югославия. 1919-1947 ;  ;  ;  ;  ; 16 ; Alks75 ; 210 
 6100 ; Комплект марок. ФРГ. 1978. Полный годовой набор. 32 шт + 2 блока + 1 сцепка ;  ;  ;  ;  ; 11 ; Galagan1978 ; 227 
 6101 ; Комплект марок. ФРГ. 1987. Полный годовой набор. 41 шт ;  ;  ;  ;  ; 17 ; Aleks_Smith ; 155 
